,ts,power4
8484,2019-12-28 03:00:00+00:00,137.250989142857
8485,2019-12-28 04:00:00+00:00,139.114768875
8486,2019-12-28 05:00:00+00:00,140.1437865
8487,2019-12-28 06:00:00+00:00,137.906898285714
8488,2019-12-28 07:00:00+00:00,138.15281725
8489,2019-12-28 08:00:00+00:00,137.093488625
8490,2019-12-28 09:00:00+00:00,140.6875254
8491,2019-12-28 10:00:00+00:00,138.780732714286
8492,2019-12-28 11:00:00+00:00,137.921676666667
8493,2019-12-28 12:00:00+00:00,140.954666142857
8494,2019-12-28 13:00:00+00:00,140.032033
8495,2019-12-28 14:00:00+00:00,139.6774788
8496,2019-12-28 15:00:00+00:00,137.7066095
8497,2019-12-28 16:00:00+00:00,138.128296
8498,2019-12-28 17:00:00+00:00,137.933236285714
8499,2019-12-28 18:00:00+00:00,141.222272166667
8500,2019-12-28 19:00:00+00:00,144.3019388
8501,2019-12-28 20:00:00+00:00,144.156619833333
8502,2019-12-28 21:00:00+00:00,144.238703
8503,2019-12-28 22:00:00+00:00,141.304607
8504,2019-12-28 23:00:00+00:00,142.516958
8505,2019-12-29 00:00:00+00:00,139.566156428571
8506,2019-12-29 01:00:00+00:00,141.128153625
8507,2019-12-29 02:00:00+00:00,139.441171
8508,2019-12-29 03:00:00+00:00,140.9696745
8509,2019-12-29 04:00:00+00:00,137.529636625
8510,2019-12-29 05:00:00+00:00,137.0004785
8511,2019-12-29 06:00:00+00:00,135.723142
8512,2019-12-29 07:00:00+00:00,139.579683375
8513,2019-12-29 08:00:00+00:00,137.475722875
8514,2019-12-29 09:00:00+00:00,139.36692475
8515,2019-12-29 10:00:00+00:00,137.11146725
8516,2019-12-29 11:00:00+00:00,138.596364
8517,2019-12-29 12:00:00+00:00,136.612489375
8518,2019-12-29 13:00:00+00:00,137.876775571429
8519,2019-12-29 14:00:00+00:00,137.95317275
8520,2019-12-29 15:00:00+00:00,137.401253857143
8521,2019-12-29 16:00:00+00:00,136.858584375
8522,2019-12-29 17:00:00+00:00,137.485883875
8523,2019-12-29 18:00:00+00:00,138.52402675
8524,2019-12-29 19:00:00+00:00,138.941494
8525,2019-12-29 20:00:00+00:00,114.479304375
8526,2019-12-29 21:00:00+00:00,110.94048375
8527,2019-12-29 22:00:00+00:00,110.559615375
8528,2019-12-29 23:00:00+00:00,110.663916285714
8529,2019-12-30 00:00:00+00:00,111.203235142857
8530,2019-12-30 01:00:00+00:00,110.495730875
8531,2019-12-30 02:00:00+00:00,112.24347875
8532,2019-12-30 03:00:00+00:00,110.603066375
8533,2019-12-30 04:00:00+00:00,111.08955475
8534,2019-12-30 05:00:00+00:00,110.005589625
8535,2019-12-30 06:00:00+00:00,110.96375475
8536,2019-12-30 07:00:00+00:00,109.14494425
8537,2019-12-30 08:00:00+00:00,113.2455425
8538,2019-12-30 09:00:00+00:00,113.695946833333
8539,2019-12-30 10:00:00+00:00,111.1251054
8540,2019-12-30 11:00:00+00:00,108.8871338
8541,2019-12-30 12:00:00+00:00,111.2015686
8542,2019-12-30 13:00:00+00:00,111.3856766
8543,2019-12-30 14:00:00+00:00,111.0072666
8544,2019-12-30 15:00:00+00:00,110.3262206
8545,2019-12-30 16:00:00+00:00,111.57386775
8546,2019-12-30 17:00:00+00:00,110.89199625
8547,2019-12-30 18:00:00+00:00,111.3206132
8548,2019-12-30 19:00:00+00:00,111.136856
8549,2019-12-30 20:00:00+00:00,111.337004
8550,2019-12-30 21:00:00+00:00,111.440071
8551,2019-12-30 22:00:00+00:00,109.69129775
8552,2019-12-30 23:00:00+00:00,108.764511
8553,2019-12-31 00:00:00+00:00,109.7958182
8554,2019-12-31 01:00:00+00:00,110.6463685
8555,2019-12-31 02:00:00+00:00,110.426893
8556,2019-12-31 03:00:00+00:00,110.472975333333
8557,2019-12-31 04:00:00+00:00,124.803601
8558,2019-12-31 05:00:00+00:00,136.0934454
8559,2019-12-31 06:00:00+00:00,135.6156252
8560,2019-12-31 07:00:00+00:00,132.812923166667
8561,2019-12-31 08:00:00+00:00,134.3365382
8562,2019-12-31 09:00:00+00:00,133.526732
8563,2019-12-31 10:00:00+00:00,134.7061332
8564,2019-12-31 11:00:00+00:00,136.333332
8565,2019-12-31 12:00:00+00:00,137.667391142857
8566,2019-12-31 13:00:00+00:00,137.22768025
8567,2019-12-31 14:00:00+00:00,138.219985
8568,2019-12-31 15:00:00+00:00,136.67825125
8569,2019-12-31 16:00:00+00:00,137.485612857143
8570,2019-12-31 17:00:00+00:00,136.451219125
8571,2019-12-31 18:00:00+00:00,136.033325333333
8572,2019-12-31 19:00:00+00:00,134.788306125
8573,2019-12-31 20:00:00+00:00,133.548296125
8574,2019-12-31 21:00:00+00:00,131.974819625
8575,2019-12-31 22:00:00+00:00,133.737008625
8576,2019-12-31 23:00:00+00:00,132.6604022
8577,2020-01-01 00:00:00+00:00,134.342651333333
8578,2020-01-01 01:00:00+00:00,132.814084428571
8579,2020-01-01 02:00:00+00:00,133.230367625
8580,2020-01-01 03:00:00+00:00,132.807505
8581,2020-01-01 04:00:00+00:00,131.361179142857
8582,2020-01-01 05:00:00+00:00,132.844360714286
8583,2020-01-01 06:00:00+00:00,133.822734857143
8584,2020-01-01 07:00:00+00:00,134.7669735
8585,2020-01-01 08:00:00+00:00,134.072779166667
8586,2020-01-01 09:00:00+00:00,135.014386666667
8587,2020-01-01 10:00:00+00:00,134.5494226
8588,2020-01-01 11:00:00+00:00,136.4737385
8589,2020-01-01 12:00:00+00:00,136.1605952
8590,2020-01-01 13:00:00+00:00,138.333514
8591,2020-01-01 14:00:00+00:00,136.565862857143
8592,2020-01-01 15:00:00+00:00,136.1300215
8593,2020-01-01 16:00:00+00:00,136.336220625
8594,2020-01-01 17:00:00+00:00,136.2854002
8595,2020-01-01 18:00:00+00:00,136.935290875
8596,2020-01-01 19:00:00+00:00,136.4665282
8597,2020-01-01 20:00:00+00:00,136.4826238
8598,2020-01-01 21:00:00+00:00,136.286859
8599,2020-01-01 22:00:00+00:00,136.989678428571
8600,2020-01-01 23:00:00+00:00,138.6559874
8601,2020-01-02 00:00:00+00:00,109.0197854
8602,2020-01-02 01:00:00+00:00,109.978933285714
8603,2020-01-02 02:00:00+00:00,109.4045725
8604,2020-01-02 03:00:00+00:00,110.500526375
8605,2020-01-02 04:00:00+00:00,110.597969125
8606,2020-01-02 05:00:00+00:00,110.353567875
8607,2020-01-02 06:00:00+00:00,110.715006375
8608,2020-01-02 07:00:00+00:00,111.423786714286
8609,2020-01-02 08:00:00+00:00,110.361444375
8610,2020-01-02 09:00:00+00:00,110.5896515
8611,2020-01-02 10:00:00+00:00,110.6228264
8612,2020-01-02 11:00:00+00:00,110.5470794
8613,2020-01-02 12:00:00+00:00,110.067968
8614,2020-01-02 13:00:00+00:00,110.759402714286
8615,2020-01-02 14:00:00+00:00,110.371833857143
8616,2020-01-02 15:00:00+00:00,110.657124833333
8617,2020-01-02 16:00:00+00:00,110.15248
8618,2020-01-02 17:00:00+00:00,110.753274
8619,2020-01-02 18:00:00+00:00,110.239307857143
8620,2020-01-02 19:00:00+00:00,110.3275595
8621,2020-01-02 20:00:00+00:00,110.95701025
8622,2020-01-02 21:00:00+00:00,111.358569125
8623,2020-01-02 22:00:00+00:00,110.23940375
8624,2020-01-02 23:00:00+00:00,110.927172
8625,2020-01-03 00:00:00+00:00,110.699559666667
8626,2020-01-03 01:00:00+00:00,109.756256714286
8627,2020-01-03 02:00:00+00:00,108.770356571429
8628,2020-01-03 03:00:00+00:00,110.99976925
8629,2020-01-03 04:00:00+00:00,109.869105428571
8630,2020-01-03 05:00:00+00:00,110.187423875
8631,2020-01-03 06:00:00+00:00,110.801883
8632,2020-01-03 07:00:00+00:00,110.293067428571
8633,2020-01-03 08:00:00+00:00,110.9872986
8634,2020-01-03 09:00:00+00:00,110.844102142857
8635,2020-01-03 10:00:00+00:00,105.591510428571
8636,2020-01-03 11:00:00+00:00,111.970729666667
8637,2020-01-03 12:00:00+00:00,109.848774
8638,2020-01-03 13:00:00+00:00,111.52232825
8639,2020-01-03 14:00:00+00:00,110.6728085
8640,2020-01-03 15:00:00+00:00,110.81598075
8641,2020-01-03 16:00:00+00:00,134.79578725
8642,2020-01-03 17:00:00+00:00,138.21992125
8643,2020-01-03 18:00:00+00:00,138.792277
8644,2020-01-03 19:00:00+00:00,136.90344825
8645,2020-01-03 20:00:00+00:00,137.019636375
8646,2020-01-03 21:00:00+00:00,135.46227275
8647,2020-01-03 22:00:00+00:00,135.108291666667
8648,2020-01-03 23:00:00+00:00,136.8576545
8649,2020-01-04 00:00:00+00:00,138.2790525
8650,2020-01-04 01:00:00+00:00,137.112547
8651,2020-01-04 02:00:00+00:00,136.8799796
8652,2020-01-04 03:00:00+00:00,134.906231142857
8653,2020-01-04 04:00:00+00:00,137.232378333333
8654,2020-01-04 05:00:00+00:00,137.325884571429
8655,2020-01-04 06:00:00+00:00,136.874529285714
8656,2020-01-04 07:00:00+00:00,138.407794714286
8657,2020-01-04 08:00:00+00:00,138.154533833333
8658,2020-01-04 09:00:00+00:00,137.398264833333
8659,2020-01-04 10:00:00+00:00,143.163752
8660,2020-01-04 11:00:00+00:00,144.3726005
8661,2020-01-04 12:00:00+00:00,145.86446975
8662,2020-01-04 13:00:00+00:00,144.4996764
8663,2020-01-04 14:00:00+00:00,167.50901775
8664,2020-01-04 15:00:00+00:00,174.9341505
8665,2020-01-04 16:00:00+00:00,176.0650846
8666,2020-01-04 17:00:00+00:00,176.6964866
8667,2020-01-04 18:00:00+00:00,176.8923584
8668,2020-01-04 19:00:00+00:00,176.0622496
8669,2020-01-04 20:00:00+00:00,178.0510055
8670,2020-01-04 21:00:00+00:00,177.4321504
8671,2020-01-04 22:00:00+00:00,159.194193666667
8672,2020-01-04 23:00:00+00:00,136.84560775
8673,2020-01-05 00:00:00+00:00,137.1965406
8674,2020-01-05 01:00:00+00:00,139.9165616
8675,2020-01-05 02:00:00+00:00,137.812397333333
8676,2020-01-05 03:00:00+00:00,137.2773896
8677,2020-01-05 04:00:00+00:00,135.5935548
8678,2020-01-05 05:00:00+00:00,136.5305052
8679,2020-01-05 06:00:00+00:00,135.914928142857
8680,2020-01-05 07:00:00+00:00,135.866928
8681,2020-01-05 08:00:00+00:00,134.9637968
8682,2020-01-05 09:00:00+00:00,135.863569
8683,2020-01-05 10:00:00+00:00,135.228214375
8684,2020-01-05 11:00:00+00:00,135.532191428571
8685,2020-01-05 12:00:00+00:00,134.892328
8686,2020-01-05 13:00:00+00:00,133.58759
8687,2020-01-05 14:00:00+00:00,134.6756064
8688,2020-01-05 15:00:00+00:00,134.976020166667
8689,2020-01-05 16:00:00+00:00,135.933622333333
8690,2020-01-05 17:00:00+00:00,137.183445428571
8691,2020-01-05 18:00:00+00:00,149.84941
8692,2020-01-05 19:00:00+00:00,143.450908375
8693,2020-01-05 20:00:00+00:00,136.448133375
8694,2020-01-05 21:00:00+00:00,132.670629571429
8695,2020-01-05 22:00:00+00:00,134.691650666667
8696,2020-01-05 23:00:00+00:00,137.036125
8697,2020-01-06 00:00:00+00:00,140.1659165
8698,2020-01-06 01:00:00+00:00,139.0506425
8699,2020-01-06 02:00:00+00:00,138.9909
8700,2020-01-06 03:00:00+00:00,138.437814375
8701,2020-01-06 04:00:00+00:00,113.3402312
8702,2020-01-06 05:00:00+00:00,111.8378144
8703,2020-01-06 06:00:00+00:00,111.452592333333
8704,2020-01-06 07:00:00+00:00,111.58262675
8705,2020-01-06 08:00:00+00:00,111.6162035
8706,2020-01-06 09:00:00+00:00,111.781936666667
8707,2020-01-06 10:00:00+00:00,110.555952
8708,2020-01-06 11:00:00+00:00,111.725062375
8709,2020-01-06 12:00:00+00:00,110.193077
8710,2020-01-06 13:00:00+00:00,110.904365428571
8711,2020-01-06 14:00:00+00:00,110.835739125
8712,2020-01-06 15:00:00+00:00,108.853472142857
8713,2020-01-06 16:00:00+00:00,111.450375142857
8714,2020-01-06 17:00:00+00:00,110.24366325
8715,2020-01-06 18:00:00+00:00,111.645962
8716,2020-01-06 19:00:00+00:00,110.274943714286
8717,2020-01-06 20:00:00+00:00,110.204727125
8718,2020-01-06 21:00:00+00:00,111.402309
8719,2020-01-06 22:00:00+00:00,109.421862625
8720,2020-01-06 23:00:00+00:00,109.9053468
8721,2020-01-07 00:00:00+00:00,108.2875882
8722,2020-01-07 01:00:00+00:00,108.921855285714
8723,2020-01-07 02:00:00+00:00,110.375596875
8724,2020-01-07 03:00:00+00:00,109.447647166667
8725,2020-01-07 04:00:00+00:00,110.720836666667
8726,2020-01-07 05:00:00+00:00,111.101419571429
8727,2020-01-07 06:00:00+00:00,110.140072875
8728,2020-01-07 07:00:00+00:00,110.8218125
8729,2020-01-07 08:00:00+00:00,109.92276725
8730,2020-01-07 09:00:00+00:00,110.555393714286
8731,2020-01-07 10:00:00+00:00,110.067567285714
8732,2020-01-07 11:00:00+00:00,111.483650666667
8733,2020-01-07 12:00:00+00:00,110.400450571429
8734,2020-01-07 13:00:00+00:00,109.881794
8735,2020-01-07 14:00:00+00:00,109.783780375
8736,2020-01-07 15:00:00+00:00,110.9844915
8737,2020-01-07 16:00:00+00:00,109.2829305
8738,2020-01-07 17:00:00+00:00,123.4742585
8739,2020-01-07 18:00:00+00:00,140.659422
8740,2020-01-07 19:00:00+00:00,139.420535875
8741,2020-01-07 20:00:00+00:00,141.416112125
8742,2020-01-07 21:00:00+00:00,140.04763975
8743,2020-01-07 22:00:00+00:00,117.69159925
8744,2020-01-07 23:00:00+00:00,110.9849564
8745,2020-01-08 00:00:00+00:00,110.178641285714
8746,2020-01-08 01:00:00+00:00,109.337067714286
8747,2020-01-08 02:00:00+00:00,111.0500925
8748,2020-01-08 03:00:00+00:00,111.252472625
8749,2020-01-08 04:00:00+00:00,110.534567
8750,2020-01-08 05:00:00+00:00,110.1887745
8751,2020-01-08 06:00:00+00:00,109.658476857143
8752,2020-01-08 07:00:00+00:00,114.80909725
8753,2020-01-08 08:00:00+00:00,140.133888333333
8754,2020-01-08 09:00:00+00:00,141.290912
8755,2020-01-08 10:00:00+00:00,142.23052225
8756,2020-01-08 11:00:00+00:00,142.813323333333
8757,2020-01-08 12:00:00+00:00,141.558883833333
8758,2020-01-08 13:00:00+00:00,139.9127135
8759,2020-01-08 14:00:00+00:00,142.2032136
8760,2020-01-08 15:00:00+00:00,140.969019
8761,2020-01-08 16:00:00+00:00,137.427068
8762,2020-01-08 17:00:00+00:00,139.9187144
8763,2020-01-08 18:00:00+00:00,139.1428622
8764,2020-01-08 19:00:00+00:00,139.1924884
8765,2020-01-08 20:00:00+00:00,139.984101714286
8766,2020-01-08 21:00:00+00:00,156.8047784
8767,2020-01-08 22:00:00+00:00,173.24869525
8768,2020-01-08 23:00:00+00:00,173.8904915
8769,2020-01-09 00:00:00+00:00,173.37352625
8770,2020-01-09 01:00:00+00:00,175.016731
8771,2020-01-09 02:00:00+00:00,173.934643
8772,2020-01-09 03:00:00+00:00,178.490094333333
8773,2020-01-09 04:00:00+00:00,178.2994476
8774,2020-01-09 05:00:00+00:00,177.8001982
8775,2020-01-09 06:00:00+00:00,177.5613858
8776,2020-01-09 07:00:00+00:00,178.5300386
8777,2020-01-09 08:00:00+00:00,146.594524833333
8778,2020-01-09 09:00:00+00:00,137.836196833333
8779,2020-01-09 10:00:00+00:00,135.029379571429
8780,2020-01-09 11:00:00+00:00,137.761278
8781,2020-01-09 12:00:00+00:00,138.123627375
8782,2020-01-09 13:00:00+00:00,139.629739875
8783,2020-01-09 14:00:00+00:00,139.4241628
8784,2020-01-09 15:00:00+00:00,139.8583748
8785,2020-01-09 16:00:00+00:00,139.8871772
8786,2020-01-09 17:00:00+00:00,141.904210333333
8787,2020-01-09 18:00:00+00:00,137.6959465
8788,2020-01-09 19:00:00+00:00,138.125209
8789,2020-01-09 20:00:00+00:00,139.2149018
8790,2020-01-09 21:00:00+00:00,135.7348292
8791,2020-01-09 22:00:00+00:00,136.830301
8792,2020-01-09 23:00:00+00:00,136.389087
8793,2020-01-10 00:00:00+00:00,136.7734802
8794,2020-01-10 01:00:00+00:00,138.128725833333
8795,2020-01-10 02:00:00+00:00,137.447062
8796,2020-01-10 03:00:00+00:00,136.1612584
8797,2020-01-10 04:00:00+00:00,133.1172254
8798,2020-01-10 05:00:00+00:00,133.2897524
8799,2020-01-10 06:00:00+00:00,134.554099
8800,2020-01-10 07:00:00+00:00,132.980729
8801,2020-01-10 08:00:00+00:00,130.34453825
8802,2020-01-10 09:00:00+00:00,131.05655325
8803,2020-01-10 10:00:00+00:00,129.8998796
8804,2020-01-10 11:00:00+00:00,129.3315012
8805,2020-01-10 12:00:00+00:00,134.1571866
8806,2020-01-10 13:00:00+00:00,134.786995142857
8807,2020-01-10 14:00:00+00:00,136.577103
8808,2020-01-10 15:00:00+00:00,134.380764
8809,2020-01-10 16:00:00+00:00,134.2069124
8810,2020-01-10 17:00:00+00:00,135.06664675
8811,2020-01-10 18:00:00+00:00,132.572408
8812,2020-01-10 19:00:00+00:00,129.6286286
8813,2020-01-10 20:00:00+00:00,149.511998166667
8814,2020-01-10 21:00:00+00:00,161.14727825
8815,2020-01-10 22:00:00+00:00,167.599976666667
8816,2020-01-10 23:00:00+00:00,168.438343
8817,2020-01-11 00:00:00+00:00,169.0253905
8818,2020-01-11 01:00:00+00:00,168.4773215
8819,2020-01-11 02:00:00+00:00,167.021347
8820,2020-01-11 03:00:00+00:00,167.401752333333
8821,2020-01-11 04:00:00+00:00,166.72914625
8822,2020-01-11 05:00:00+00:00,167.90830225
8823,2020-01-11 06:00:00+00:00,169.600132285714
8824,2020-01-11 07:00:00+00:00,170.23135
8825,2020-01-11 08:00:00+00:00,145.3625725
8826,2020-01-11 09:00:00+00:00,134.85194
8827,2020-01-11 10:00:00+00:00,136.622005375
8828,2020-01-11 11:00:00+00:00,131.049237375
8829,2020-01-11 12:00:00+00:00,132.310579375
8830,2020-01-11 13:00:00+00:00,134.705790875
8831,2020-01-11 14:00:00+00:00,138.34590725
8832,2020-01-11 15:00:00+00:00,135.43347175
8833,2020-01-11 16:00:00+00:00,137.045786125
8834,2020-01-11 17:00:00+00:00,137.995107125
8835,2020-01-11 18:00:00+00:00,135.83167275
8836,2020-01-11 19:00:00+00:00,136.763969
8837,2020-01-11 20:00:00+00:00,135.08159925
8838,2020-01-11 21:00:00+00:00,136.489505875
8839,2020-01-11 22:00:00+00:00,137.994469625
8840,2020-01-11 23:00:00+00:00,138.8446706
8841,2020-01-12 00:00:00+00:00,136.967773428571
8842,2020-01-12 01:00:00+00:00,136.283710375
8843,2020-01-12 02:00:00+00:00,136.502880875
8844,2020-01-12 03:00:00+00:00,136.7733945
8845,2020-01-12 04:00:00+00:00,137.184213375
8846,2020-01-12 05:00:00+00:00,135.415704625
8847,2020-01-12 06:00:00+00:00,136.06387525
8848,2020-01-12 07:00:00+00:00,134.685703375
8849,2020-01-12 08:00:00+00:00,137.606736333333
8850,2020-01-12 09:00:00+00:00,136.581575285714
8851,2020-01-12 10:00:00+00:00,134.85122475
8852,2020-01-12 11:00:00+00:00,136.322440428571
8853,2020-01-12 12:00:00+00:00,134.54491725
8854,2020-01-12 13:00:00+00:00,132.779025714286
8855,2020-01-12 14:00:00+00:00,130.056259333333
8856,2020-01-12 15:00:00+00:00,133.4164154
8857,2020-01-12 16:00:00+00:00,133.5727142
8858,2020-01-12 17:00:00+00:00,136.3574765
8859,2020-01-12 18:00:00+00:00,135.0682006
8860,2020-01-12 19:00:00+00:00,132.831324666667
8861,2020-01-12 20:00:00+00:00,134.2813812
8862,2020-01-12 21:00:00+00:00,136.0256956
8863,2020-01-12 22:00:00+00:00,135.9766878
8864,2020-01-12 23:00:00+00:00,134.65762625
8865,2020-01-13 00:00:00+00:00,132.676593857143
8866,2020-01-13 01:00:00+00:00,131.654544875
8867,2020-01-13 02:00:00+00:00,132.285742857143
8868,2020-01-13 03:00:00+00:00,134.2471562
8869,2020-01-13 04:00:00+00:00,133.745581
8870,2020-01-13 05:00:00+00:00,130.1689538
8871,2020-01-13 06:00:00+00:00,132.394795142857
8872,2020-01-13 07:00:00+00:00,135.093605714286
8873,2020-01-13 08:00:00+00:00,132.182259571429
8874,2020-01-13 09:00:00+00:00,131.904087666667
8875,2020-01-13 10:00:00+00:00,133.9980745
8876,2020-01-13 11:00:00+00:00,134.256400375
8877,2020-01-13 12:00:00+00:00,134.7035165
8878,2020-01-13 13:00:00+00:00,135.356645625
8879,2020-01-13 14:00:00+00:00,136.2514415
8880,2020-01-13 15:00:00+00:00,137.182638125
8881,2020-01-13 16:00:00+00:00,137.281939
8882,2020-01-13 17:00:00+00:00,138.89236725
8883,2020-01-13 18:00:00+00:00,137.57631175
8884,2020-01-13 19:00:00+00:00,138.308202375
8885,2020-01-13 20:00:00+00:00,139.468296875
8886,2020-01-13 21:00:00+00:00,140.93026925
8887,2020-01-13 22:00:00+00:00,138.136238125
8888,2020-01-13 23:00:00+00:00,139.432591
8889,2020-01-14 00:00:00+00:00,137.979704571429
8890,2020-01-14 01:00:00+00:00,135.56397825
8891,2020-01-14 02:00:00+00:00,132.4492485
8892,2020-01-14 03:00:00+00:00,132.960699625
8893,2020-01-14 04:00:00+00:00,134.167280125
8894,2020-01-14 05:00:00+00:00,136.248349625
8895,2020-01-14 06:00:00+00:00,137.9225135
8896,2020-01-14 07:00:00+00:00,139.527237714286
8897,2020-01-14 08:00:00+00:00,138.644339
8898,2020-01-14 09:00:00+00:00,138.161655166667
8899,2020-01-14 10:00:00+00:00,136.432609625
8900,2020-01-14 11:00:00+00:00,136.409666125
8901,2020-01-14 12:00:00+00:00,135.681600625
8902,2020-01-14 13:00:00+00:00,136.793216125
8903,2020-01-14 14:00:00+00:00,134.332255
8904,2020-01-14 15:00:00+00:00,133.052006285714
8905,2020-01-14 16:00:00+00:00,134.299220428571
8906,2020-01-14 17:00:00+00:00,135.349400833333
8907,2020-01-14 18:00:00+00:00,137.0983505
8908,2020-01-14 19:00:00+00:00,137.378938714286
8909,2020-01-14 20:00:00+00:00,138.246548857143
8910,2020-01-14 21:00:00+00:00,138.109856714286
8911,2020-01-14 22:00:00+00:00,138.010599571429
8912,2020-01-14 23:00:00+00:00,137.2900365
8913,2020-01-15 00:00:00+00:00,138.2575378
8914,2020-01-15 01:00:00+00:00,137.020274
8915,2020-01-15 02:00:00+00:00,136.142196666667
8916,2020-01-15 03:00:00+00:00,134.1193146
8917,2020-01-15 04:00:00+00:00,134.062894
8918,2020-01-15 05:00:00+00:00,135.626691
8919,2020-01-15 06:00:00+00:00,139.775812
8920,2020-01-15 07:00:00+00:00,139.30611
8921,2020-01-15 08:00:00+00:00,136.94965775
8922,2020-01-15 09:00:00+00:00,135.761441
8923,2020-01-15 10:00:00+00:00,135.0068206
8924,2020-01-15 11:00:00+00:00,136.81668875
8925,2020-01-15 12:00:00+00:00,138.328874857143
8926,2020-01-15 13:00:00+00:00,137.109676875
8927,2020-01-15 14:00:00+00:00,139.37492675
8928,2020-01-15 15:00:00+00:00,138.862983875
8929,2020-01-15 16:00:00+00:00,139.5318565
8930,2020-01-15 17:00:00+00:00,139.833178125
8931,2020-01-15 18:00:00+00:00,139.373561625
8932,2020-01-15 19:00:00+00:00,139.32538175
8933,2020-01-15 20:00:00+00:00,139.63564825
8934,2020-01-15 21:00:00+00:00,138.75910175
8935,2020-01-15 22:00:00+00:00,136.382492
8936,2020-01-15 23:00:00+00:00,133.8997084
8937,2020-01-16 00:00:00+00:00,132.141438428571
8938,2020-01-16 01:00:00+00:00,134.150173125
8939,2020-01-16 02:00:00+00:00,135.692478625
8940,2020-01-16 03:00:00+00:00,133.744138375
8941,2020-01-16 04:00:00+00:00,135.97677375
8942,2020-01-16 05:00:00+00:00,141.325286875
8943,2020-01-16 06:00:00+00:00,136.90424225
8944,2020-01-16 07:00:00+00:00,138.157581125
8945,2020-01-16 08:00:00+00:00,136.63013075
8946,2020-01-16 09:00:00+00:00,138.8526366
8947,2020-01-16 10:00:00+00:00,137.4572415
8948,2020-01-16 11:00:00+00:00,138.373179857143
8949,2020-01-16 12:00:00+00:00,138.751785166667
8950,2020-01-16 13:00:00+00:00,138.580310857143
8951,2020-01-16 14:00:00+00:00,139.669612428571
8952,2020-01-16 15:00:00+00:00,137.51529125
8953,2020-01-16 16:00:00+00:00,139.217247
8954,2020-01-16 17:00:00+00:00,139.184913
8955,2020-01-16 18:00:00+00:00,140.975522
8956,2020-01-16 19:00:00+00:00,138.51210025
8957,2020-01-16 20:00:00+00:00,137.8609
8958,2020-01-16 21:00:00+00:00,137.98464225
8959,2020-01-16 22:00:00+00:00,136.1007936
8960,2020-01-16 23:00:00+00:00,136.63629675
8961,2020-01-17 00:00:00+00:00,138.230853
8962,2020-01-17 01:00:00+00:00,138.272441
8963,2020-01-17 02:00:00+00:00,137.7476532
8964,2020-01-17 03:00:00+00:00,137.189871
8965,2020-01-17 04:00:00+00:00,138.356759
8966,2020-01-17 05:00:00+00:00,138.2631508
8967,2020-01-17 06:00:00+00:00,137.812288285714
8968,2020-01-17 07:00:00+00:00,138.822746333333
8969,2020-01-17 08:00:00+00:00,136.819906833333
8970,2020-01-17 09:00:00+00:00,139.89660775
8971,2020-01-17 10:00:00+00:00,136.76298
8972,2020-01-17 11:00:00+00:00,137.973330428571
8973,2020-01-17 12:00:00+00:00,136.3640445
8974,2020-01-17 13:00:00+00:00,137.5585435
8975,2020-01-17 14:00:00+00:00,141.5268218
8976,2020-01-17 15:00:00+00:00,138.6270356
8977,2020-01-17 16:00:00+00:00,138.6621282
8978,2020-01-17 17:00:00+00:00,136.4925536
8979,2020-01-17 18:00:00+00:00,137.4064482
8980,2020-01-17 19:00:00+00:00,136.0396115
8981,2020-01-17 20:00:00+00:00,138.6316744
8982,2020-01-17 21:00:00+00:00,139.00853
8983,2020-01-17 22:00:00+00:00,140.061037125
8984,2020-01-17 23:00:00+00:00,137.6398118
8985,2020-01-18 00:00:00+00:00,137.9046072
8986,2020-01-18 01:00:00+00:00,138.377814285714
8987,2020-01-18 02:00:00+00:00,137.359522666667
8988,2020-01-18 03:00:00+00:00,138.197052
8989,2020-01-18 04:00:00+00:00,134.7566828
8990,2020-01-18 05:00:00+00:00,131.896634714286
8991,2020-01-18 06:00:00+00:00,134.8543644
8992,2020-01-18 07:00:00+00:00,137.1954438
8993,2020-01-18 08:00:00+00:00,137.8371398
8994,2020-01-18 09:00:00+00:00,137.851339571429
8995,2020-01-18 10:00:00+00:00,139.6461854
8996,2020-01-18 11:00:00+00:00,139.982875833333
8997,2020-01-18 12:00:00+00:00,140.176163285714
8998,2020-01-18 13:00:00+00:00,139.202913714286
8999,2020-01-18 14:00:00+00:00,138.1591276
9000,2020-01-18 15:00:00+00:00,139.833819571429
9001,2020-01-18 16:00:00+00:00,139.374493833333
9002,2020-01-18 17:00:00+00:00,137.8953616
9003,2020-01-18 18:00:00+00:00,139.7552092
9004,2020-01-18 19:00:00+00:00,139.628583714286
9005,2020-01-18 20:00:00+00:00,137.902049857143
9006,2020-01-18 21:00:00+00:00,136.364797125
9007,2020-01-18 22:00:00+00:00,135.845958
9008,2020-01-18 23:00:00+00:00,135.7002962
9009,2020-01-19 00:00:00+00:00,135.3173494
9010,2020-01-19 01:00:00+00:00,138.20677
9011,2020-01-19 02:00:00+00:00,139.94779025
9012,2020-01-19 03:00:00+00:00,140.9160498
9013,2020-01-19 04:00:00+00:00,137.169625571429
9014,2020-01-19 05:00:00+00:00,138.657741333333
9015,2020-01-19 06:00:00+00:00,137.722989714286
9016,2020-01-19 07:00:00+00:00,137.724099285714
9017,2020-01-19 08:00:00+00:00,136.870550857143
9018,2020-01-19 09:00:00+00:00,136.354471625
9019,2020-01-19 10:00:00+00:00,137.222875625
